time,IMP,target,VNINDEX_lag2,PHARMA_lag1
2016-09-12,13.22,1,666.07,18.37482758620689
2016-09-13,13.33,1,666.88,18.216896551724137
2016-09-14,13.44,0,659.76,18.22206896551724
2016-09-15,13.44,1,659.72,18.258275862068967
2016-09-16,13.54,1,656.64,18.116206896551724
2016-09-19,13.65,1,656.18,17.868275862068966
2016-09-20,13.72,1,651.31,17.840689655172415
2016-09-21,13.74,0,657.89,17.990689655172414
2016-09-22,13.65,0,663.37,17.99241379310345
2016-09-23,13.39,1,668.48,17.843793103448277
2016-09-26,13.48,1,671.38,17.859310344827584
2016-09-27,13.52,0,674.09,18.098275862068967
2016-09-28,13.52,1,677.04,17.987241379310344
2016-09-29,13.54,1,684.89,18.02586206896552
2016-09-30,14.0,1,686.72,18.190344827586205
2016-10-03,14.28,0,688.55,18.272413793103446
2016-10-04,14.19,0,685.73,18.2048275862069
2016-10-05,14.09,0,683.05,18.04586206896552
2016-10-06,13.87,1,684.2,17.848620689655174
2016-10-07,14.19,1,687.04,18.021724137931034
2016-10-10,14.41,0,687.32,18.21448275862069
2016-10-11,14.3,0,683.95,17.703793103448273
2016-10-12,14.09,1,674.19,17.854827586206895
2016-10-13,14.52,0,682.36,17.9948275862069
2016-10-14,14.11,0,682.45,18.20379310344828
2016-10-17,13.98,0,685.23,18.308275862068967
2016-10-18,13.54,0,687.0,18.233448275862067
2016-10-19,13.54,1,680.95,17.561333333333334
2016-10-20,13.61,0,682.02,17.412333333333333
2016-10-21,13.57,0,688.89,17.390333333333334
2016-10-24,13.33,0,686.39,17.035666666666668
2016-10-25,13.33,0,684.83,16.900333333333332
2016-10-26,13.33,0,678.02,17.09
2016-10-27,13.31,1,676.18,17.637666666666668
2016-10-28,13.44,0,673.61,17.598333333333336
2016-10-31,13.44,1,676.9,17.682333333333336
2016-11-01,13.52,0,682.25,17.681
2016-11-02,13.22,1,675.8,17.84
2016-11-03,13.31,0,676.6,17.840666666666667
2016-11-04,13.11,0,671.4,17.762
2016-11-07,13.05,1,667.63,17.344333333333335
2016-11-08,13.44,0,666.73,17.646
2016-11-09,13.0,0,674.14,17.763333333333332
2016-11-10,13.0,0,676.46,17.828333333333333
2016-11-11,12.79,0,670.26,17.894
2016-11-14,12.79,0,678.17,17.817
2016-11-15,12.79,0,679.2,17.679333333333332
2016-11-16,12.57,0,673.05,17.598666666666666
2016-11-17,12.57,0,674.26,17.428333333333335
2016-11-18,12.35,0,674.6,17.646666666666665
2016-11-21,11.92,1,674.57,17.772333333333332
2016-11-22,12.11,1,673.25,17.56
2016-11-23,12.14,1,674.29,17.42
2016-11-24,12.7,0,681.91,17.642666666666667
2016-11-25,12.35,1,683.16,17.858333333333334
2016-11-28,12.37,1,678.18,17.65533333333333
2016-11-29,12.53,0,675.87,17.601
